customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgChargesPerMonth,tenure_group,HighMonthlyCharges,LongTenure,HighCharge_LongTenure,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Payment_Month-to-month_Credit card (automatic),Contract_Payment_Month-to-month_Electronic check,Contract_Payment_Month-to-month_Mailed check,Contract_Payment_One year_Bank transfer (automatic),Contract_Payment_One year_Credit card (automatic),Contract_Payment_One year_Electronic check,Contract_Payment_One year_Mailed check,Contract_Payment_Two year_Bank transfer (automatic),Contract_Payment_Two year_Credit card (automatic),Contract_Payment_Two year_Electronic check,Contract_Payment_Two year_Mailed check
3190-XFANI,-0.440327089412664,0.6754621043330061,1.1900674331520973,1.2293024988883416,1,1.280915356864101,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7551-DACSP,-0.440327089412664,-1.076528230548336,-0.3157246514895444,-0.8643084979986666,1,-0.3564089610973644,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
4957-SREEC,-0.440327089412664,1.5310852911355222,-1.477478147256109,-0.36406809069468077,0,-1.456725295294601,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
7235-NXZCP,2.271039016322759,-1.2395040756535771,0.33412601638560113,-0.9383618140157535,1,0.4439666731771851,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0230-UBYPQ,2.271039016322759,1.24587756220135,-0.9539411641853394,0.006882329961659488,0,-0.9378872036494601,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4923-ADWXJ,-0.440327089412664,-0.3023929662984406,0.03330000389096862,-0.26632300780170715,0,0.07906827086328858,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1763-KUAAW,2.271039016322759,-0.5876006952326126,-1.477478147256109,-0.8443006464563676,0,-1.4665539853877967,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1104-TNLZA,2.271039016322759,-0.18016108246950976,1.3629177386738751,0.3153164868132858,0,1.4004891135470845,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5195-KPUNQ,2.271039016322759,0.8384379494382472,1.0620917261792426,1.2897010628605743,0,1.1077939433363349,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0520-FDVVT,-0.440327089412664,0.10504664646466222,1.2482382090488493,0.5924263336427901,1,1.2855738990385188,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3439-GVUSX,-0.440327089412664,-1.2802480369298874,-1.3428543516093396,-0.9965985594089943,0,-1.3384497100158095,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1444-VVSGW,-0.440327089412664,1.5310852911355222,1.6903361058641662,2.5083931977071594,1,1.6247583655853215,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5712-PTIWW,-0.440327089412664,-1.2395040756535771,0.5003282332334644,-0.9401045045028998,1,0.37853410148933786,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5949-HGVJL,-0.440327089412664,-0.26164900502213034,0.27429321832037046,-0.14285669569338558,0,0.3500546861587951,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5203-XEHAX,-0.440327089412664,0.06430268518835193,-0.01489863899491184,-0.10158360833325154,0,-0.14629066561526852,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1635-HDGFT,-0.440327089412664,-0.5468567339563023,-1.472492080750673,-0.8315282693417136,0,-1.4518777923154613,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3315-TOTBP,-0.440327089412664,-0.7098325790615434,0.3723525262606099,-0.508446688648757,1,0.35087020409219777,13-24,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
8050-XGRVL,-0.440327089412664,1.2051336009250397,-0.33400689534280925,0.503857950023903,0,-0.31645652927598417,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6661-HBGWL,2.271039016322759,0.3902543753988342,1.328015273135824,0.9000884124304909,1,1.2635895015347176,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1518-VOWAV,-0.440327089412664,-0.9542963467194051,0.327477927711687,-0.6969660924861192,1,0.44304638384261597,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9828-QHFBK,-0.440327089412664,-0.3431369275747509,-0.4536724914732709,-0.44454068432897714,0,-0.3858122053368398,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3908-MKIMJ,2.271039016322759,1.4495973685829016,-0.7594845704733393,0.3010881910638008,0,-0.7018828705611824,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5012-YSPJJ,-0.440327089412664,-0.05792919864057891,-0.34730307269063826,-0.2807277785372323,0,-0.38664491875086093,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
5909-ECHUI,-0.440327089412664,-1.2802480369298874,-0.2841462302884502,-0.9825467386455495,1,-0.2832459589991389,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1309-BXVOQ,-0.440327089412664,-0.46536881140368175,1.3728898716847469,-0.01471379645500078,1,1.4027766898930125,13-24,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6728-VOIFY,-0.440327089412664,1.24587756220135,1.0371613936520632,1.6881815813391736,0,1.0661611452887068,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
9317-WZPGV,2.271039016322759,-1.2395040756535771,0.4970041888965074,-0.9370382516204525,1,0.49366229724390426,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4891-NLUBA,-0.440327089412664,1.1643896396487294,-0.11129592476667229,0.6475968261535838,0,-0.1095013673166967,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2856-HYAPG,-0.440327089412664,-1.2802480369298874,0.12803526749425098,-0.9770760140783056,1,0.12757119995240643,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
8969-PRHFK,-0.440327089412664,-0.5876006952326126,-1.5007464576148097,-0.8259251885349397,0,-1.3898938838182093,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0661-KQHNK,-0.440327089412664,-1.076528230548336,-1.5223527458050319,-0.9608182559893592,0,-1.564288712719011,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8709-KRDVL,-0.440327089412664,0.02355872391204165,1.1701231671303538,0.45764356305464554,0,1.186891154174603,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
4488-PSYCG,-0.440327089412664,-0.6690886177852331,-1.4808021915930663,-0.8628966981103455,1,-1.4687971906408082,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427-VERSM,-0.440327089412664,0.9606698332671781,1.1269105907499095,1.4939487998287624,0,1.2073269557163249,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9801-NOSHQ,-0.440327089412664,-0.38388088885106114,-1.495760391109374,-0.8020128279265029,0,-1.4763730724618487,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
